ParentLocationCode,ParentLocation,SpatialCode,Location,Period,Sex,Value
AMR,Americas,COL,Colombia,2000,Female,77.85
EUR,Europe,HRV,Croatia,2000,Female,77.88
EMR,Eastern Mediterranean,KWT,Kuwait,2000,Both sexes,77.86
EUR,Europe,MLT,Malta,2000,Both sexes,77.87
EUR,Europe,POL,Poland,2000,Female,77.88
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Both sexes,77.85
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2000,Female,77.88
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Female,78.03
AMR,Americas,CRI,Costa Rica,2000,Both sexes,78.00
EUR,Europe,NLD,Netherlands,2000,Both sexes,78.01
EUR,Europe,DEU,Germany,2000,Both sexes,78.09
EUR,Europe,AUT,Austria,2000,Both sexes,78.17
EUR,Europe,GRC,Greece,2000,Both sexes,78.17
EUR,Europe,LUX,Luxembourg,2000,Both sexes,78.24
EUR,Europe,CZE,Czechia,2000,Female,78.29
WPR,Western Pacific,SGP,Singapore,2000,Both sexes,78.44
EUR,Europe,NOR,Norway,2000,Both sexes,78.53
EUR,Europe,ISR,Israel,2000,Both sexes,78.57
WPR,Western Pacific,NZL,New Zealand,2000,Both sexes,78.57
EUR,Europe,CYP,Cyprus,2000,Both sexes,78.75
AMR,Americas,URY,Uruguay,2000,Female,78.80
EUR,Europe,FRA,France,2000,Both sexes,78.91
AMR,Americas,CUB,Cuba,2000,Female,79.04
EUR,Europe,IRL,Ireland,2000,Female,79.02
AMR,Americas,CAN,Canada,2000,Both sexes,79.10
EUR,Europe,DNK,Denmark,2000,Female,79.13
EUR,Europe,ESP,Spain,2000,Both sexes,79.08
AMR,Americas,USA,United States of America,2000,Female,79.17
EUR,Europe,ITA,Italy,2000,Both sexes,79.36
EUR,Europe,SWE,Sweden,2000,Both sexes,79.57
WPR,Western Pacific,AUS,Australia,2000,Both sexes,79.69
EUR,Europe,ISL,Iceland,2000,Both sexes,79.70
EUR,Europe,SVN,Slovenia,2000,Female,79.74
EUR,Europe,CHE,Switzerland,2000,Both sexes,79.72
AMR,Americas,CHL,Chile,2000,Female,79.77
WPR,Western Pacific,KOR,Republic of Korea,2000,Female,79.76
EMR,Eastern Mediterranean,KWT,Kuwait,2000,Female,80.10
EUR,Europe,MLT,Malta,2000,Female,80.10
AMR,Americas,PAN,Panama,2000,Female,80.08
EUR,Europe,PRT,Portugal,2000,Female,80.07
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Female,80.09
EUR,Europe,NLD,Netherlands,2000,Female,80.39
AMR,Americas,CRI,Costa Rica,2000,Female,80.63
EUR,Europe,BEL,Belgium,2000,Female,80.74
EUR,Europe,ISR,Israel,2000,Female,80.66
WPR,Western Pacific,SGP,Singapore,2000,Female,80.71
EUR,Europe,FIN,Finland,2000,Female,80.91
EUR,Europe,DEU,Germany,2000,Female,80.92
EUR,Europe,GRC,Greece,2000,Female,80.89
EUR,Europe,AUT,Austria,2000,Female,80.98
EUR,Europe,CYP,Cyprus,2000,Female,80.99
WPR,Western Pacific,JPN,Japan,2000,Both sexes,81.12
EUR,Europe,LUX,Luxembourg,2000,Female,81.11
WPR,Western Pacific,NZL,New Zealand,2000,Female,81.06
EUR,Europe,NOR,Norway,2000,Female,81.15
AMR,Americas,CAN,Canada,2000,Female,81.55
EUR,Europe,ISL,Iceland,2000,Female,81.64
EUR,Europe,SWE,Sweden,2000,Female,81.79
EUR,Europe,ITA,Italy,2000,Female,82.15
WPR,Western Pacific,AUS,Australia,2000,Female,82.24
EUR,Europe,CHE,Switzerland,2000,Female,82.35
EUR,Europe,FRA,France,2000,Female,82.52
EUR,Europe,ESP,Spain,2000,Female,82.48
WPR,Western Pacific,JPN,Japan,2000,Female,84.37
AFR,Africa,CAF,Central African Republic,2000,Male,10.15
AFR,Africa,BWA,Botswana,2000,Male,10.39
AFR,Africa,LSO,Lesotho,2000,Male,10.99
AFR,Africa,SWZ,Eswatini,2000,Male,11.18
WPR,Western Pacific,KIR,Kiribati,2000,Male,11.28
EMR,Eastern Mediterranean,SOM,Somalia,2000,Male,11.56
AFR,Africa,ZMB,Zambia,2000,Male,11.59
AFR,Africa,ERI,Eritrea,2000,Male,11.70
AFR,Africa,ZWE,Zimbabwe,2000,Male,11.71
AFR,Africa,BDI,Burundi,2000,Male,11.77
AFR,Africa,CAF,Central African Republic,2000,Both sexes,11.77
AFR,Africa,RWA,Rwanda,2000,Male,11.82
WPR,Western Pacific,MNG,Mongolia,2000,Male,12.00
AFR,Africa,GNB,Guinea-Bissau,2000,Male,12.08
AFR,Africa,MWI,Malawi,2000,Male,12.23
EUR,Europe,KAZ,Kazakhstan,2000,Male,12.34
AFR,Africa,UGA,Uganda,2000,Male,12.49
WPR,Western Pacific,KIR,Kiribati,2000,Both sexes,12.56
AFR,Africa,NAM,Namibia,2000,Male,12.71
AFR,Africa,AGO,Angola,2000,Male,12.82
AFR,Africa,COG,Congo,2000,Male,12.78
AFR,Africa,BWA,Botswana,2000,Both sexes,12.92
AFR,Africa,CIV,Côte d’Ivoire,2000,Male,12.91
AFR,Africa,BDI,Burundi,2000,Both sexes,12.97
AFR,Africa,MOZ,Mozambique,2000,Male,13.13
EMR,Eastern Mediterranean,SOM,Somalia,2000,Both sexes,13.07
AFR,Africa,ZMB,Zambia,2000,Both sexes,13.20
AFR,Africa,COD,Democratic Republic of the Congo,2000,Male,13.28
WPR,Western Pacific,FJI,Fiji,2000,Male,13.31
EUR,Europe,RUS,Russian Federation,2000,Male,13.29
AFR,Africa,CAF,Central African Republic,2000,Female,13.37
AFR,Africa,ETH,Ethiopia,2000,Male,13.42
AFR,Africa,GAB,Gabon,2000,Male,13.41
WPR,Western Pacific,MNG,Mongolia,2000,Both sexes,13.42
AFR,Africa,RWA,Rwanda,2000,Both sexes,13.37
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2000,Male,13.53
AFR,Africa,ERI,Eritrea,2000,Both sexes,13.51
EMR,Eastern Mediterranean,AFG,Afghanistan,2000,Male,13.63
AFR,Africa,SWZ,Eswatini,2000,Both sexes,13.58
AFR,Africa,CMR,Cameroon,2000,Male,13.68
WPR,Western Pacific,KIR,Kiribati,2000,Female,13.65
WPR,Western Pacific,FSM,Micronesia (Federated States of),2000,Male,13.75
WPR,Western Pacific,SLB,Solomon Islands,2000,Male,13.67
AFR,Africa,TCD,Chad,2000,Male,13.75
AFR,Africa,GNB,Guinea-Bissau,2000,Both sexes,13.83
SEAR,South-East Asia,MMR,Myanmar,2000,Male,13.81
EMR,Eastern Mediterranean,AFG,Afghanistan,2000,Both sexes,13.92
AFR,Africa,COG,Congo,2000,Both sexes,13.87
AFR,Africa,LSO,Lesotho,2000,Both sexes,13.95
AFR,Africa,BDI,Burundi,2000,Female,14.03
AFR,Africa,GNQ,Equatorial Guinea,2000,Male,14.00
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Male,14.04
AFR,Africa,MWI,Malawi,2000,Both sexes,13.96
EUR,Europe,MDA,Republic of Moldova,2000,Male,14.00
AFR,Africa,TGO,Togo,2000,Male,14.05
EUR,Europe,UKR,Ukraine,2000,Male,14.04
EUR,Europe,BLR,Belarus,2000,Male,14.07
AFR,Africa,BFA,Burkina Faso,2000,Male,14.10
AFR,Africa,ETH,Ethiopia,2000,Both sexes,14.15
EMR,Eastern Mediterranean,AFG,Afghanistan,2000,Female,14.21
WPR,Western Pacific,VUT,Vanuatu,2000,Male,14.20
AFR,Africa,SLE,Sierra Leone,2000,Male,14.34
AFR,Africa,TZA,United Republic of Tanzania,2000,Male,14.34
AFR,Africa,AGO,Angola,2000,Both sexes,14.42
WPR,Western Pacific,KHM,Cambodia,2000,Male,14.41
WPR,Western Pacific,SLB,Solomon Islands,2000,Both sexes,14.42
AFR,Africa,ZAF,South Africa,2000,Male,14.40
EUR,Europe,TKM,Turkmenistan,2000,Male,14.41
AFR,Africa,ZWE,Zimbabwe,2000,Both sexes,14.41
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Male,14.46
AFR,Africa,BEN,Benin,2000,Male,14.49
AFR,Africa,CIV,Côte d’Ivoire,2000,Both sexes,14.50
AFR,Africa,KEN,Kenya,2000,Male,14.52
AMR,Americas,GUY,Guyana,2000,Male,14.61
AFR,Africa,MDG,Madagascar,2000,Male,14.60
WPR,Western Pacific,FSM,Micronesia (Federated States of),2000,Both sexes,14.63
AFR,Africa,NAM,Namibia,2000,Both sexes,14.64
AFR,Africa,COG,Congo,2000,Female,14.73
WPR,Western Pacific,FJI,Fiji,2000,Both sexes,14.70
EMR,Eastern Mediterranean,OMN,Oman,2000,Male,14.75
EMR,Eastern Mediterranean,SOM,Somalia,2000,Female,14.74
AFR,Africa,UGA,Uganda,2000,Both sexes,14.66
AFR,Africa,ZMB,Zambia,2000,Female,14.70
AFR,Africa,GHA,Ghana,2000,Male,14.84
EUR,Europe,UZB,Uzbekistan,2000,Male,14.81
AFR,Africa,TCD,Chad,2000,Both sexes,14.95
AFR,Africa,COD,Democratic Republic of the Congo,2000,Both sexes,14.88
EMR,Eastern Mediterranean,DJI,Djibouti,2000,Male,14.92
AFR,Africa,ETH,Ethiopia,2000,Female,14.91
AFR,Africa,GMB,Gambia,2000,Male,14.94
EUR,Europe,KGZ,Kyrgyzstan,2000,Male,14.86
WPR,Western Pacific,MNG,Mongolia,2000,Female,14.91
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Both sexes,14.97
AFR,Africa,GIN,Guinea,2000,Male,14.97
WPR,Western Pacific,PNG,Papua New Guinea,2000,Male,14.99
AFR,Africa,RWA,Rwanda,2000,Female,14.96
AFR,Africa,SSD,South Sudan,2000,Male,14.95
WPR,Western Pacific,VUT,Vanuatu,2000,Both sexes,14.99
EUR,Europe,AZE,Azerbaijan,2000,Male,15.12
AFR,Africa,CMR,Cameroon,2000,Both sexes,15.06
AMR,Americas,GRD,Grenada,2000,Male,15.12
EUR,Europe,LVA,Latvia,2000,Male,15.06
AFR,Africa,GAB,Gabon,2000,Both sexes,15.23
EUR,Europe,GEO,Georgia,2000,Male,15.21
AFR,Africa,MOZ,Mozambique,2000,Both sexes,15.23
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2000,Male,15.17
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Male,15.18
EMR,Eastern Mediterranean,QAT,Qatar,2000,Female,15.23
EUR,Europe,HUN,Hungary,2000,Male,15.31
EUR,Europe,KAZ,Kazakhstan,2000,Both sexes,15.31
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Both sexes,15.30
AFR,Africa,LBR,Liberia,2000,Male,15.33
AFR,Africa,NER,Niger,2000,Male,15.33
WPR,Western Pacific,SLB,Solomon Islands,2000,Female,15.27
EUR,Europe,EST,Estonia,2000,Male,15.39
AFR,Africa,GNB,Guinea-Bissau,2000,Female,15.38
SEAR,South-East Asia,IND,India,2000,Male,15.41
AFR,Africa,MDG,Madagascar,2000,Both sexes,15.38
SEAR,South-East Asia,MMR,Myanmar,2000,Both sexes,15.43
AFR,Africa,NGA,Nigeria,2000,Male,15.39
AFR,Africa,SLE,Sierra Leone,2000,Both sexes,15.37
AFR,Africa,BFA,Burkina Faso,2000,Both sexes,15.52
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2000,Both sexes,15.52
AFR,Africa,GNQ,Equatorial Guinea,2000,Both sexes,15.49
WPR,Western Pacific,FSM,Micronesia (Federated States of),2000,Female,15.47
WPR,Western Pacific,PHL,Philippines,2000,Male,15.53
AFR,Africa,SEN,Senegal,2000,Male,15.50
WPR,Western Pacific,TON,Tonga,2000,Male,15.50
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Female,15.61
AFR,Africa,COM,Comoros,2000,Male,15.56
AFR,Africa,ERI,Eritrea,2000,Female,15.56
AMR,Americas,HTI,Haiti,2000,Male,15.59
EMR,Eastern Mediterranean,OMN,Oman,2000,Both sexes,15.65
AFR,Africa,GIN,Guinea,2000,Both sexes,15.69
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Both sexes,15.72
EUR,Europe,SRB,Serbia,2000,Male,15.66
AFR,Africa,TGO,Togo,2000,Both sexes,15.68
EMR,Eastern Mediterranean,YEM,Yemen,2000,Male,15.72
AFR,Africa,BWA,Botswana,2000,Female,15.82
WPR,Western Pacific,KHM,Cambodia,2000,Both sexes,15.81
AMR,Americas,HTI,Haiti,2000,Both sexes,15.77
AFR,Africa,LBR,Liberia,2000,Both sexes,15.79
AFR,Africa,MWI,Malawi,2000,Female,15.76
AFR,Africa,MUS,Mauritius,2000,Male,15.77
AFR,Africa,NER,Niger,2000,Both sexes,15.79
EUR,Europe,MDA,Republic of Moldova,2000,Both sexes,15.77
EUR,Europe,BGR,Bulgaria,2000,Male,15.86
AFR,Africa,SWZ,Eswatini,2000,Female,15.89
AMR,Americas,GUY,Guyana,2000,Both sexes,15.93
AMR,Americas,HTI,Haiti,2000,Female,15.92
AFR,Africa,MLI,Mali,2000,Female,15.87
EMR,Eastern Mediterranean,QAT,Qatar,2000,Both sexes,15.93
EUR,Europe,SVK,Slovakia,2000,Male,15.92
AFR,Africa,AGO,Angola,2000,Female,16.01
AFR,Africa,GHA,Ghana,2000,Both sexes,16.05
AFR,Africa,MLI,Mali,2000,Both sexes,16.02
AFR,Africa,TZA,United Republic of Tanzania,2000,Both sexes,15.95
EUR,Europe,UZB,Uzbekistan,2000,Both sexes,16.05
WPR,Western Pacific,VUT,Vanuatu,2000,Female,16.02
AFR,Africa,BEN,Benin,2000,Both sexes,16.08
AFR,Africa,TCD,Chad,2000,Female,16.11
SEAR,South-East Asia,IND,India,2000,Both sexes,16.12
WPR,Western Pacific,WSM,Samoa,2000,Male,16.07
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Male,16.21
AFR,Africa,GMB,Gambia,2000,Both sexes,16.21
AFR,Africa,LBR,Liberia,2000,Female,16.25
AFR,Africa,MDG,Madagascar,2000,Female,16.22
AFR,Africa,MLI,Mali,2000,Male,16.19
AFR,Africa,NER,Niger,2000,Female,16.19
AFR,Africa,NGA,Nigeria,2000,Both sexes,16.19
AFR,Africa,ZAF,South Africa,2000,Both sexes,16.22
EMR,Eastern Mediterranean,SDN,Sudan,2000,Male,16.19
AFR,Africa,COM,Comoros,2000,Both sexes,16.34
EMR,Eastern Mediterranean,DJI,Djibouti,2000,Both sexes,16.29
WPR,Western Pacific,FJI,Fiji,2000,Female,16.25
AFR,Africa,GIN,Guinea,2000,Female,16.26
AFR,Africa,KEN,Kenya,2000,Both sexes,16.33
AFR,Africa,NAM,Namibia,2000,Female,16.27
AFR,Africa,SLE,Sierra Leone,2000,Female,16.30
AFR,Africa,SSD,South Sudan,2000,Both sexes,16.30
EUR,Europe,TKM,Turkmenistan,2000,Both sexes,16.28
AFR,Africa,CMR,Cameroon,2000,Female,16.41
AFR,Africa,COD,Democratic Republic of the Congo,2000,Female,16.38
EUR,Europe,LTU,Lithuania,2000,Male,16.45
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2000,Both sexes,16.44
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Female,16.38
WPR,Western Pacific,PNG,Papua New Guinea,2000,Both sexes,16.35
EMR,Eastern Mediterranean,QAT,Qatar,2000,Male,16.44
EUR,Europe,ROU,Romania,2000,Male,16.41
EUR,Europe,RUS,Russian Federation,2000,Both sexes,16.38
EUR,Europe,TJK,Tajikistan,2000,Male,16.43
AMR,Americas,TTO,Trinidad and Tobago,2000,Male,16.40
WPR,Western Pacific,VNM,Viet Nam,2000,Male,16.37
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Female,16.48
EUR,Europe,POL,Poland,2000,Male,16.53
EUR,Europe,AZE,Azerbaijan,2000,Both sexes,16.61
AFR,Africa,BFA,Burkina Faso,2000,Female,16.62
EMR,Eastern Mediterranean,OMN,Oman,2000,Female,16.60
AFR,Africa,STP,Sao Tome and Principe,2000,Male,16.60
AFR,Africa,SEN,Senegal,2000,Both sexes,16.61
AFR,Africa,SYC,Seychelles,2000,Male,16.57
AFR,Africa,UGA,Uganda,2000,Female,16.62
EUR,Europe,HRV,Croatia,2000,Male,16.69
EUR,Europe,KGZ,Kyrgyzstan,2000,Both sexes,16.72
AFR,Africa,LSO,Lesotho,2000,Female,16.65
SEAR,South-East Asia,NPL,Nepal,2000,Male,16.68
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Both sexes,16.78
AFR,Africa,CIV,Côte d’Ivoire,2000,Female,16.81
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2000,Female,16.77
EMR,Eastern Mediterranean,EGY,Egypt,2000,Male,16.77
SEAR,South-East Asia,IND,India,2000,Female,16.84
SEAR,South-East Asia,IDN,Indonesia,2000,Male,16.84
EUR,Europe,UKR,Ukraine,2000,Both sexes,16.77
EMR,Eastern Mediterranean,YEM,Yemen,2000,Both sexes,16.80
WPR,Western Pacific,CHN,China,2000,Male,16.92
SEAR,South-East Asia,MMR,Myanmar,2000,Female,16.87
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Male,16.90
AMR,Americas,BLZ,Belize,2000,Male,17.02
AFR,Africa,COM,Comoros,2000,Female,17.03
EUR,Europe,CZE,Czechia,2000,Male,17.03
AFR,Africa,GAB,Gabon,2000,Female,16.96
EUR,Europe,GEO,Georgia,2000,Both sexes,16.99
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Male,17.01
WPR,Western Pacific,MYS,Malaysia,2000,Male,17.03
AFR,Africa,MRT,Mauritania,2000,Female,17.04
AFR,Africa,NGA,Nigeria,2000,Female,16.96
EUR,Europe,ALB,Albania,2000,Male,17.10
EUR,Europe,ARM,Armenia,2000,Male,17.08
SEAR,South-East Asia,BGD,Bangladesh,2000,Male,17.11
WPR,Western Pacific,KHM,Cambodia,2000,Female,17.07
AFR,Africa,GNQ,Equatorial Guinea,2000,Female,17.14
AFR,Africa,MRT,Mauritania,2000,Both sexes,17.12
WPR,Western Pacific,WSM,Samoa,2000,Both sexes,17.05
AFR,Africa,STP,Sao Tome and Principe,2000,Both sexes,17.07
EUR,Europe,SRB,Serbia,2000,Both sexes,17.11
EUR,Europe,UZB,Uzbekistan,2000,Female,17.14
AFR,Africa,ZWE,Zimbabwe,2000,Female,17.14
EUR,Europe,BLR,Belarus,2000,Both sexes,17.15
AMR,Americas,BOL,Bolivia (Plurinational State of),2000,Male,17.19
AFR,Africa,MRT,Mauritania,2000,Male,17.22
AFR,Africa,MOZ,Mozambique,2000,Female,17.24
EUR,Europe,MDA,Republic of Moldova,2000,Female,17.16
EUR,Europe,TJK,Tajikistan,2000,Both sexes,17.20
AFR,Africa,GHA,Ghana,2000,Female,17.25
AMR,Americas,GUY,Guyana,2000,Female,17.29
EMR,Eastern Mediterranean,SDN,Sudan,2000,Both sexes,17.27
AFR,Africa,BEN,Benin,2000,Female,17.41
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Female,17.41
AMR,Americas,SUR,Suriname,2000,Male,17.39
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2000,Male,17.41
AFR,Africa,TGO,Togo,2000,Female,17.35
AFR,Africa,TZA,United Republic of Tanzania,2000,Female,17.41
AMR,Americas,VCT,Saint Vincent and the Grenadines,2000,Male,17.47
AFR,Africa,STP,Sao Tome and Principe,2000,Female,17.46
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Both sexes,17.50
AMR,Americas,ARG,Argentina,2000,Male,17.58
EUR,Europe,BGR,Bulgaria,2000,Both sexes,17.60
SEAR,South-East Asia,IDN,Indonesia,2000,Both sexes,17.56
SEAR,South-East Asia,NPL,Nepal,2000,Both sexes,17.59
WPR,Western Pacific,PNG,Papua New Guinea,2000,Female,17.63
WPR,Western Pacific,PHL,Philippines,2000,Both sexes,17.64
AFR,Africa,SEN,Senegal,2000,Female,17.65
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2000,Both sexes,17.63
SEAR,South-East Asia,BTN,Bhutan,2000,Male,17.71
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Male,17.68
EMR,Eastern Mediterranean,DJI,Djibouti,2000,Female,17.68
AFR,Africa,GMB,Gambia,2000,Female,17.65
EUR,Europe,MNE,Montenegro,2000,Male,17.65
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2000,Female,17.67
EUR,Europe,SVN,Slovenia,2000,Male,17.67
AFR,Africa,SSD,South Sudan,2000,Female,17.65
SEAR,South-East Asia,TLS,Timor-Leste,2000,Male,17.72
AMR,Americas,URY,Uruguay,2000,Male,17.73
SEAR,South-East Asia,BGD,Bangladesh,2000,Both sexes,17.84
AMR,Americas,BOL,Bolivia (Plurinational State of),2000,Both sexes,17.80
EUR,Europe,KAZ,Kazakhstan,2000,Female,17.76
SEAR,South-East Asia,MDV,Maldives,2000,Female,17.80
AFR,Africa,MUS,Mauritius,2000,Both sexes,17.83
EMR,Eastern Mediterranean,MAR,Morocco,2000,Male,17.79
EUR,Europe,TKM,Turkmenistan,2000,Female,17.82
EUR,Europe,AZE,Azerbaijan,2000,Female,17.88
SEAR,South-East Asia,BTN,Bhutan,2000,Both sexes,17.95
AMR,Americas,GRD,Grenada,2000,Both sexes,17.86
EMR,Eastern Mediterranean,JOR,Jordan,2000,Female,17.95
SEAR,South-East Asia,TLS,Timor-Leste,2000,Both sexes,17.86
EMR,Eastern Mediterranean,YEM,Yemen,2000,Female,17.95
AMR,Americas,BRA,Brazil,2000,Male,17.96
EUR,Europe,HUN,Hungary,2000,Both sexes,17.96
SEAR,South-East Asia,MDV,Maldives,2000,Both sexes,17.95
WPR,Western Pacific,WSM,Samoa,2000,Female,18.02
AFR,Africa,ZAF,South Africa,2000,Female,17.96
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2000,Female,17.98
EUR,Europe,TJK,Tajikistan,2000,Female,17.98
SEAR,South-East Asia,TLS,Timor-Leste,2000,Female,17.98
WPR,Western Pacific,TON,Tonga,2000,Both sexes,17.99
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Male,17.97
AMR,Americas,GTM,Guatemala,2000,Male,18.10
AFR,Africa,KEN,Kenya,2000,Female,18.10
WPR,Western Pacific,MYS,Malaysia,2000,Both sexes,18.09
SEAR,South-East Asia,MDV,Maldives,2000,Male,18.07
WPR,Western Pacific,KOR,Republic of Korea,2000,Male,18.15
SEAR,South-East Asia,LKA,Sri Lanka,2000,Male,18.06
AMR,Americas,TTO,Trinidad and Tobago,2000,Both sexes,18.14
SEAR,South-East Asia,BTN,Bhutan,2000,Female,18.23
AFR,Africa,CPV,Cabo Verde,2000,Male,18.17
SEAR,South-East Asia,IDN,Indonesia,2000,Female,18.18
EUR,Europe,ROU,Romania,2000,Both sexes,18.19
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Female,18.18
AMR,Americas,BHS,Bahamas,2000,Male,18.25
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Both sexes,18.30
EUR,Europe,IRL,Ireland,2000,Male,18.34
EUR,Europe,KGZ,Kyrgyzstan,2000,Female,18.27
EUR,Europe,LVA,Latvia,2000,Both sexes,18.33
SEAR,South-East Asia,NPL,Nepal,2000,Female,18.35
EMR,Eastern Mediterranean,SDN,Sudan,2000,Female,18.33
AMR,Americas,BOL,Bolivia (Plurinational State of),2000,Female,18.36
WPR,Western Pacific,CHN,China,2000,Both sexes,18.43
EUR,Europe,GEO,Georgia,2000,Female,18.45
EMR,Eastern Mediterranean,MAR,Morocco,2000,Both sexes,18.41
EUR,Europe,SRB,Serbia,2000,Female,18.41
EMR,Eastern Mediterranean,EGY,Egypt,2000,Both sexes,18.46
AMR,Americas,LCA,Saint Lucia,2000,Male,18.50
AMR,Americas,VCT,Saint Vincent and the Grenadines,2000,Both sexes,18.52
EUR,Europe,SVK,Slovakia,2000,Both sexes,18.51
EUR,Europe,EST,Estonia,2000,Both sexes,18.61
EMR,Eastern Mediterranean,JOR,Jordan,2000,Both sexes,18.61
AMR,Americas,NIC,Nicaragua,2000,Male,18.63
SEAR,South-East Asia,BGD,Bangladesh,2000,Female,18.70
AMR,Americas,BLZ,Belize,2000,Both sexes,18.74
EUR,Europe,RUS,Russian Federation,2000,Female,18.70
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Both sexes,18.69
EUR,Europe,ARM,Armenia,2000,Both sexes,18.81
EUR,Europe,UKR,Ukraine,2000,Female,18.83
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Male,18.87
EMR,Eastern Mediterranean,MAR,Morocco,2000,Female,18.95
AMR,Americas,SUR,Suriname,2000,Both sexes,18.93
EMR,Eastern Mediterranean,TUN,Tunisia,2000,Male,18.90
WPR,Western Pacific,VNM,Viet Nam,2000,Both sexes,18.85
EUR,Europe,ALB,Albania,2000,Both sexes,19.00
EUR,Europe,HRV,Croatia,2000,Both sexes,19.02
EUR,Europe,DNK,Denmark,2000,Male,18.97
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2000,Male,18.98
EUR,Europe,MLT,Malta,2000,Male,19.03
AFR,Africa,SYC,Seychelles,2000,Both sexes,18.97
AMR,Americas,ATG,Antigua and Barbuda,2000,Male,19.12
AMR,Americas,GTM,Guatemala,2000,Both sexes,19.11
EUR,Europe,NLD,Netherlands,2000,Male,19.15
EUR,Europe,PRT,Portugal,2000,Male,19.07
EUR,Europe,BGR,Bulgaria,2000,Female,19.20
AMR,Americas,CHL,Chile,2000,Male,19.25
EUR,Europe,FIN,Finland,2000,Male,19.17
WPR,Western Pacific,MYS,Malaysia,2000,Female,19.21
EUR,Europe,MNE,Montenegro,2000,Both sexes,19.21
EUR,Europe,POL,Poland,2000,Both sexes,19.20
EUR,Europe,BEL,Belgium,2000,Male,19.31
EUR,Europe,CZE,Czechia,2000,Both sexes,19.34
SEAR,South-East Asia,THA,Thailand,2000,Male,19.35
AFR,Africa,DZA,Algeria,2000,Male,19.36
EUR,Europe,BLR,Belarus,2000,Female,19.45
EUR,Europe,LUX,Luxembourg,2000,Male,19.38
EUR,Europe,DEU,Germany,2000,Male,19.47
EMR,Eastern Mediterranean,JOR,Jordan,2000,Male,19.54
EUR,Europe,LTU,Lithuania,2000,Both sexes,19.46
AMR,Americas,VCT,Saint Vincent and the Grenadines,2000,Female,19.46
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Male,19.49
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Both sexes,19.58
AMR,Americas,HND,Honduras,2000,Both sexes,19.55
AMR,Americas,HND,Honduras,2000,Female,19.56
AMR,Americas,HND,Honduras,2000,Male,19.62
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Female,19.57
SEAR,South-East Asia,LKA,Sri Lanka,2000,Both sexes,19.62
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2000,Male,19.55
EUR,Europe,AUT,Austria,2000,Male,19.73
AMR,Americas,BRB,Barbados,2000,Male,19.69
AMR,Americas,BRA,Brazil,2000,Both sexes,19.70
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2000,Both sexes,19.70
AMR,Americas,JAM,Jamaica,2000,Male,19.72
AFR,Africa,MUS,Mauritius,2000,Female,19.75
WPR,Western Pacific,PHL,Philippines,2000,Female,19.65
EUR,Europe,ROU,Romania,2000,Female,19.73
WPR,Western Pacific,SGP,Singapore,2000,Male,19.75
AFR,Africa,DZA,Algeria,2000,Both sexes,19.81
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Both sexes,19.84
AMR,Americas,TTO,Trinidad and Tobago,2000,Female,19.76
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Female,19.83
AMR,Americas,USA,United States of America,2000,Male,19.77
